2023-02-18,fried_batter,525.0,0.0,525.0,0.0
2023-02-18,bun,525.0,0.0,525.0,0.0
2023-02-18,chicken_patty,700.0,0.0,700.0,0.0
2023-02-18,pickle_chips,1750.0,0.0,1750.0,0.0
2023-02-18,lettuce,350.0,0.0,350.0,0.0
2023-02-18,tomato,350.0,0.0,350.0,0.0
2023-02-18,cheese,262.5,0.0,262.5,0.0
2023-02-18,spice,1050.0,0.0,1050.0,0.0
2023-02-18,chicken_nuggets,7000.0,0.0,7000.0,0.0
2023-02-18,chicken_strips,5250.0,0.0,5250.0,0.0
2023-02-18,flat_bread,262.5,0.0,262.5,0.0
2023-02-18,mixed_greens,700.0,0.0,700.0,0.0
2023-02-18,shredded_monterey_jack,1050.0,0.0,1050.0,0.0
2023-02-18,waffle_fries,10500.0,0.0,10500.0,0.0
2023-02-18,roasted_corn_kernels,350.0,0.0,350.0,0.0
2023-02-18,crumbled_bacon,350.0,0.0,350.0,0.0
2023-02-18,avacado_lime_dressing,700.0,0.0,700.0,0.0
2023-02-18,red_bell_pepers,525.0,0.0,525.0,0.0
2023-02-18,grape tomatoes,875.0,0.0,875.0,0.0
2023-02-18,hard_boiled_egg,262.5,0.0,262.5,0.0
2023-02-18,blue_cheese,350.0,0.0,350.0,0.0
2023-02-18,apples,350.0,0.0,350.0,0.0
2023-02-18,strawberries,350.0,0.0,350.0,0.0
2023-02-18,blueberries,350.0,0.0,350.0,0.0
2023-02-18,harvest_nut_granola,350.0,0.0,350.0,0.0
2023-02-18,zesty_apple_vinagrette,350.0,0.0,350.0,0.0
2023-02-18,chicken_tenders,7000.0,0.0,7000.0,0.0
2023-02-18,biscuit,525.0,0.0,525.0,0.0
2023-02-18,chicken_mini_bread,1750.0,0.0,1750.0,0.0
2023-02-18,butter,525.0,0.0,525.0,0.0
2023-02-18,bacon,525.0,0.0,525.0,0.0
2023-02-18,tortilla,350.0,0.0,350.0,0.0
2023-02-18,eggs,350.0,0.0,350.0,0.0
2023-02-18,sausage,175.0,0.0,175.0,0.0
2023-02-18,bagel,175.0,0.0,175.0,0.0
2023-02-18,oatmeal,175.0,0.0,175.0,0.0
2023-02-18,fruit,350.0,0.0,350.0,0.0
2023-02-18,cream_cheese,175.0,0.0,175.0,0.0
2023-02-18,hash_brown,700.0,0.0,700.0,0.0
2023-02-18,yogurt_parfait,175.0,0.0,175.0,0.0
2023-02-18,cinamon_cluster,175.0,0.0,175.0,0.0
2023-02-18,lemonade,3500.0,0.0,3500.0,0.0
2023-02-18,straw,10500.0,0.0,10500.0,0.0
2023-02-18,small_drink_cup,3500.0,0.0,3500.0,0.0
2023-02-18,medium_drink_cup,3500.0,0.0,3500.0,0.0
2023-02-18,large_drink_cup,3500.0,0.0,3500.0,0.0
2023-02-18,lemonade_diet,1750.0,0.0,1750.0,0.0
2023-02-18,ice_tea_unsweet,3500.0,0.0,3500.0,0.0
2023-02-18,ice_tea_sweet,3500.0,0.0,3500.0,0.0
2023-02-18,soft_drink,10500.0,0.0,10500.0,0.0
2023-02-18,dasani_water_bottle,525.0,0.0,525.0,0.0
2023-02-18,orange_juice_bottle,525.0,0.0,525.0,0.0
2023-02-18,apple_juice,525.0,0.0,525.0,0.0
2023-02-18,ice_coffee,350.0,0.0,350.0,0.0
2023-02-18,coffee,1050.0,0.0,1050.0,0.0
2023-02-18,Coffee_box,175.0,0.0,175.0,0.0
2023-02-18,milk_chocolate,350.0,0.0,350.0,0.0
2023-02-18,milk,350.0,0.0,350.0,0.0
2023-02-18,icecream,350.0,0.0,350.0,0.0
2023-02-18,vanilla_flavor,350.0,0.0,350.0,0.0
2023-02-18,cream_flavor,350.0,0.0,350.0,0.0
2023-02-18,chunk_cookie,350.0,0.0,350.0,0.0
2023-02-18,chocolate_flavor,350.0,0.0,350.0,0.0
2023-02-18,strawberry_flavor,350.0,0.0,350.0,0.0
2023-02-18,frosted_extract,350.0,0.0,350.0,0.0
2023-02-18,icecream_cone,350.0,0.0,350.0,0.0
2023-02-18,icecream_come,350.0,0.0,350.0,0.0
2023-02-18,icecream_topping,350.0,0.0,350.0,0.0
2023-02-18,to_go_bag,10500.0,0.0,10500.0,0.0
2023-02-18,napkins,10500.0,0.0,10500.0,0.0
2023-02-18,ketchup,10500.0,0.0,10500.0,0.0
2023-02-18,ranch,10500.0,0.0,10500.0,0.0
2023-02-18,buffalo_sauce,10500.0,0.0,10500.0,0.0
2023-02-18,bbq_sauce,10500.0,0.0,10500.0,0.0
2023-02-18,polyneasian,10500.0,0.0,10500.0,0.0
2023-02-18,chickfala,10500.0,0.0,10500.0,0.0
2023-02-18,silverware,3500.0,0.0,3500.0,0.0
